id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,kategori,jumlah,satuan,tahun
1625,97451625,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-07,BERAS MEDIUM,9700,RP/KG,2023
1625,97461625,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-07,BERAS PREMIUM,0,RP/KG,2023
1625,97471625,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-07,GABAH KERING GILING,0,RP/KG,2023
1625,97481625,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1625,97491625,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-07,JAGUNG PIPIL KERING,4925,RP/KG,2023
1625,97501625,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2023-07,KEDELAI,0,RP/KG,2023
1626,97511626,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-07,BERAS MEDIUM,0,RP/KG,2023
1626,97521626,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-07,BERAS PREMIUM,0,RP/KG,2023
1626,97531626,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-07,GABAH KERING GILING,0,RP/KG,2023
1626,97541626,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1626,97551626,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1626,97561626,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-07,KEDELAI,0,RP/KG,2023
1627,97571627,35,JAWA TIMUR,3572,KOTA BLITAR,2023-07,BERAS MEDIUM,0,RP/KG,2023
1627,97581627,35,JAWA TIMUR,3572,KOTA BLITAR,2023-07,BERAS PREMIUM,0,RP/KG,2023
1627,97591627,35,JAWA TIMUR,3572,KOTA BLITAR,2023-07,GABAH KERING GILING,0,RP/KG,2023
1627,97601627,35,JAWA TIMUR,3572,KOTA BLITAR,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1627,97611627,35,JAWA TIMUR,3572,KOTA BLITAR,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1627,97621627,35,JAWA TIMUR,3572,KOTA BLITAR,2023-07,KEDELAI,0,RP/KG,2023
1628,97631628,35,JAWA TIMUR,3573,KOTA MALANG,2023-07,BERAS MEDIUM,0,RP/KG,2023
1628,97641628,35,JAWA TIMUR,3573,KOTA MALANG,2023-07,BERAS PREMIUM,0,RP/KG,2023
1628,97651628,35,JAWA TIMUR,3573,KOTA MALANG,2023-07,GABAH KERING GILING,0,RP/KG,2023
1628,97661628,35,JAWA TIMUR,3573,KOTA MALANG,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1628,97671628,35,JAWA TIMUR,3573,KOTA MALANG,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1628,97681628,35,JAWA TIMUR,3573,KOTA MALANG,2023-07,KEDELAI,0,RP/KG,2023
1629,97691629,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-07,BERAS MEDIUM,0,RP/KG,2023
1629,97701629,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-07,BERAS PREMIUM,0,RP/KG,2023
1629,97711629,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-07,GABAH KERING GILING,0,RP/KG,2023
1629,97721629,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1629,97731629,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1629,97741629,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-07,KEDELAI,0,RP/KG,2023
1630,97751630,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-07,BERAS MEDIUM,0,RP/KG,2023
1630,97761630,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-07,BERAS PREMIUM,0,RP/KG,2023
1630,97771630,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-07,GABAH KERING GILING,0,RP/KG,2023
1630,97781630,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1630,97791630,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1630,97801630,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-07,KEDELAI,0,RP/KG,2023
1631,97811631,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-07,BERAS MEDIUM,0,RP/KG,2023
1631,97821631,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-07,BERAS PREMIUM,0,RP/KG,2023
1631,97831631,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-07,GABAH KERING GILING,0,RP/KG,2023
1631,97841631,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1631,97851631,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1631,97861631,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-07,KEDELAI,0,RP/KG,2023
1632,97871632,35,JAWA TIMUR,3577,KOTA MADIUN,2023-07,BERAS MEDIUM,0,RP/KG,2023
1632,97881632,35,JAWA TIMUR,3577,KOTA MADIUN,2023-07,BERAS PREMIUM,0,RP/KG,2023
1632,97891632,35,JAWA TIMUR,3577,KOTA MADIUN,2023-07,GABAH KERING GILING,0,RP/KG,2023
1632,97901632,35,JAWA TIMUR,3577,KOTA MADIUN,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1632,97911632,35,JAWA TIMUR,3577,KOTA MADIUN,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1632,97921632,35,JAWA TIMUR,3577,KOTA MADIUN,2023-07,KEDELAI,0,RP/KG,2023
1633,97961633,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1633,97931633,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-07,BERAS MEDIUM,0,RP/KG,2023
1633,97941633,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-07,BERAS PREMIUM,0,RP/KG,2023
1633,97951633,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-07,GABAH KERING GILING,0,RP/KG,2023
1633,97971633,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1633,97981633,35,JAWA TIMUR,3578,KOTA SURABAYA,2023-07,KEDELAI,0,RP/KG,2023
1634,98001634,35,JAWA TIMUR,3579,KOTA BATU,2023-07,BERAS PREMIUM,0,RP/KG,2023
1634,98011634,35,JAWA TIMUR,3579,KOTA BATU,2023-07,GABAH KERING GILING,0,RP/KG,2023
1634,98021634,35,JAWA TIMUR,3579,KOTA BATU,2023-07,GABAH KERING PANEN,0,RP/KG,2023
1634,97991634,35,JAWA TIMUR,3579,KOTA BATU,2023-07,BERAS MEDIUM,0,RP/KG,2023
1634,98031634,35,JAWA TIMUR,3579,KOTA BATU,2023-07,JAGUNG PIPIL KERING,0,RP/KG,2023
1634,98041634,35,JAWA TIMUR,3579,KOTA BATU,2023-07,KEDELAI,0,RP/KG,2023
1635,98051635,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-08,BERAS MEDIUM,9828,RP/KG,2023
1635,98061635,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-08,BERAS PREMIUM,12056,RP/KG,2023
1635,98071635,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-08,GABAH KERING GILING,6354,RP/KG,2023
1635,98081635,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-08,GABAH KERING PANEN,5217,RP/KG,2023
1635,98091635,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-08,JAGUNG PIPIL KERING,5362,RP/KG,2023
1635,98101635,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2023-08,KEDELAI,10313,RP/KG,2023
1636,98111636,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-08,BERAS MEDIUM,10456,RP/KG,2023
1636,98121636,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-08,BERAS PREMIUM,0,RP/KG,2023
1636,98131636,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-08,GABAH KERING GILING,6857,RP/KG,2023
1636,98141636,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-08,GABAH KERING PANEN,6025,RP/KG,2023
1636,98151636,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-08,JAGUNG PIPIL KERING,5245,RP/KG,2023
1636,98161636,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2023-08,KEDELAI,0,RP/KG,2023
1637,98171637,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-08,BERAS MEDIUM,9950,RP/KG,2023
1637,98181637,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-08,BERAS PREMIUM,10550,RP/KG,2023
1637,98191637,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-08,GABAH KERING GILING,6350,RP/KG,2023
1637,98201637,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-08,GABAH KERING PANEN,5975,RP/KG,2023
1637,98211637,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-08,JAGUNG PIPIL KERING,5208,RP/KG,2023
1637,98221637,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2023-08,KEDELAI,10000,RP/KG,2023
1638,98261638,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-08,GABAH KERING PANEN,5993,RP/KG,2023
1638,98231638,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-08,BERAS MEDIUM,10376,RP/KG,2023
1638,98241638,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-08,BERAS PREMIUM,11505,RP/KG,2023
1638,98251638,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-08,GABAH KERING GILING,6805,RP/KG,2023
1638,98271638,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-08,JAGUNG PIPIL KERING,5430,RP/KG,2023
1638,98281638,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2023-08,KEDELAI,0,RP/KG,2023
1639,98341639,35,JAWA TIMUR,3572,KOTA BLITAR,2023-08,KEDELAI,0,RP/KG,2023
1639,98291639,35,JAWA TIMUR,3572,KOTA BLITAR,2023-08,BERAS MEDIUM,10850,RP/KG,2023
1639,98301639,35,JAWA TIMUR,3572,KOTA BLITAR,2023-08,BERAS PREMIUM,11929,RP/KG,2023
1639,98311639,35,JAWA TIMUR,3572,KOTA BLITAR,2023-08,GABAH KERING GILING,6993,RP/KG,2023
1639,98321639,35,JAWA TIMUR,3572,KOTA BLITAR,2023-08,GABAH KERING PANEN,6088,RP/KG,2023
1639,98331639,35,JAWA TIMUR,3572,KOTA BLITAR,2023-08,JAGUNG PIPIL KERING,5432,RP/KG,2023
1640,98401640,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-08,KEDELAI,0,RP/KG,2023
1640,98351640,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-08,BERAS MEDIUM,11007,RP/KG,2023
1640,98361640,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-08,BERAS PREMIUM,11919,RP/KG,2023
1640,98371640,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-08,GABAH KERING GILING,7110,RP/KG,2023
1640,98381640,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-08,GABAH KERING PANEN,6348,RP/KG,2023
1640,98391640,35,JAWA TIMUR,3571,KOTA KEDIRI,2023-08,JAGUNG PIPIL KERING,5521,RP/KG,2023
1641,98461641,35,JAWA TIMUR,3573,KOTA MALANG,2023-08,KEDELAI,0,RP/KG,2023
1641,98411641,35,JAWA TIMUR,3573,KOTA MALANG,2023-08,BERAS MEDIUM,11383,RP/KG,2023
1641,98421641,35,JAWA TIMUR,3573,KOTA MALANG,2023-08,BERAS PREMIUM,12229,RP/KG,2023
1641,98431641,35,JAWA TIMUR,3573,KOTA MALANG,2023-08,GABAH KERING GILING,7181,RP/KG,2023
1641,98441641,35,JAWA TIMUR,3573,KOTA MALANG,2023-08,GABAH KERING PANEN,6356,RP/KG,2023
1641,98451641,35,JAWA TIMUR,3573,KOTA MALANG,2023-08,JAGUNG PIPIL KERING,5436,RP/KG,2023
1642,98511642,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-08,JAGUNG PIPIL KERING,5417,RP/KG,2023
1642,98471642,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-08,BERAS MEDIUM,10781,RP/KG,2023
1642,98481642,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-08,BERAS PREMIUM,11706,RP/KG,2023
1642,98491642,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-08,GABAH KERING GILING,7181,RP/KG,2023
1642,98501642,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-08,GABAH KERING PANEN,6175,RP/KG,2023
1642,98521642,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2023-08,KEDELAI,0,RP/KG,2023
1643,98551643,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-08,GABAH KERING GILING,7070,RP/KG,2023
1643,98531643,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-08,BERAS MEDIUM,10806,RP/KG,2023
1643,98541643,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-08,BERAS PREMIUM,12016,RP/KG,2023
1643,98561643,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-08,GABAH KERING PANEN,6110,RP/KG,2023
1643,98571643,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-08,JAGUNG PIPIL KERING,5411,RP/KG,2023
1643,98581643,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2023-08,KEDELAI,0,RP/KG,2023
1644,98641644,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-08,KEDELAI,0,RP/KG,2023
1644,98591644,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-08,BERAS MEDIUM,10903,RP/KG,2023
1644,98601644,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-08,BERAS PREMIUM,11886,RP/KG,2023
1644,98611644,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-08,GABAH KERING GILING,6827,RP/KG,2023
1644,98621644,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-08,GABAH KERING PANEN,6054,RP/KG,2023
1644,98631644,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2023-08,JAGUNG PIPIL KERING,5065,RP/KG,2023
1645,98691645,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-08,JAGUNG PIPIL KERING,5173,RP/KG,2023
1645,98651645,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-08,BERAS MEDIUM,10729,RP/KG,2023
1645,98661645,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-08,BERAS PREMIUM,11673,RP/KG,2023
1645,98671645,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-08,GABAH KERING GILING,6855,RP/KG,2023
1645,98681645,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-08,GABAH KERING PANEN,5879,RP/KG,2023
1645,98701645,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2023-08,KEDELAI,0,RP/KG,2023
1646,98751646,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-08,JAGUNG PIPIL KERING,5243,RP/KG,2023
1646,98711646,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-08,BERAS MEDIUM,10883,RP/KG,2023
1646,98721646,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-08,BERAS PREMIUM,11883,RP/KG,2023
1646,98731646,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-08,GABAH KERING GILING,6978,RP/KG,2023
1646,98741646,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-08,GABAH KERING PANEN,5997,RP/KG,2023
1646,98761646,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2023-08,KEDELAI,0,RP/KG,2023
1647,98811647,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-08,JAGUNG PIPIL KERING,5415,RP/KG,2023
1647,98771647,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-08,BERAS MEDIUM,11005,RP/KG,2023
1647,98781647,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-08,BERAS PREMIUM,12173,RP/KG,2023
1647,98791647,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-08,GABAH KERING GILING,7075,RP/KG,2023
1647,98801647,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-08,GABAH KERING PANEN,6073,RP/KG,2023
1647,98821647,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2023-08,KEDELAI,0,RP/KG,2023
1648,98851648,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-08,GABAH KERING GILING,6600,RP/KG,2023
1648,98831648,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-08,BERAS MEDIUM,10289,RP/KG,2023
1648,98841648,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-08,BERAS PREMIUM,11378,RP/KG,2023
1648,98861648,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-08,GABAH KERING PANEN,5600,RP/KG,2023
1648,98871648,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-08,JAGUNG PIPIL KERING,5056,RP/KG,2023
1648,98881648,35,JAWA TIMUR,3575,KOTA PASURUAN,2023-08,KEDELAI,0,RP/KG,2023
1649,98941649,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-08,KEDELAI,9456,RP/KG,2023
1649,98891649,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-08,BERAS MEDIUM,10854,RP/KG,2023
1649,98901649,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-08,BERAS PREMIUM,11846,RP/KG,2023
1649,98911649,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-08,GABAH KERING GILING,6742,RP/KG,2023
1649,98921649,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-08,GABAH KERING PANEN,5988,RP/KG,2023
1649,98931649,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2023-08,JAGUNG PIPIL KERING,5310,RP/KG,2023
1650,98991650,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-08,JAGUNG PIPIL KERING,5042,RP/KG,2023
1650,98951650,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-08,BERAS MEDIUM,10639,RP/KG,2023
1650,98961650,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-08,BERAS PREMIUM,11804,RP/KG,2023
1650,98971650,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-08,GABAH KERING GILING,6725,RP/KG,2023
1650,98981650,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-08,GABAH KERING PANEN,6121,RP/KG,2023
1650,99001650,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2023-08,KEDELAI,0,RP/KG,2023
1651,99051651,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-08,JAGUNG PIPIL KERING,4500,RP/KG,2023
1651,99011651,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-08,BERAS MEDIUM,10500,RP/KG,2023
1651,99021651,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-08,BERAS PREMIUM,11500,RP/KG,2023
1651,99031651,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-08,GABAH KERING GILING,6722,RP/KG,2023
1651,99041651,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-08,GABAH KERING PANEN,6201,RP/KG,2023
1651,99061651,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2023-08,KEDELAI,0,RP/KG,2023
1652,99091652,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-08,GABAH KERING GILING,6650,RP/KG,2023
1652,99071652,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-08,BERAS MEDIUM,10500,RP/KG,2023
1652,99081652,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-08,BERAS PREMIUM,11425,RP/KG,2023
1652,99111652,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-08,JAGUNG PIPIL KERING,5000,RP/KG,2023
1652,99121652,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-08,KEDELAI,8500,RP/KG,2023
1652,99101652,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2023-08,GABAH KERING PANEN,6000,RP/KG,2023
1653,99151653,35,JAWA TIMUR,3577,KOTA MADIUN,2023-08,GABAH KERING GILING,6965,RP/KG,2023
1653,99131653,35,JAWA TIMUR,3577,KOTA MADIUN,2023-08,BERAS MEDIUM,10833,RP/KG,2023
1653,99141653,35,JAWA TIMUR,3577,KOTA MADIUN,2023-08,BERAS PREMIUM,12000,RP/KG,2023
1653,99161653,35,JAWA TIMUR,3577,KOTA MADIUN,2023-08,GABAH KERING PANEN,6210,RP/KG,2023
1653,99171653,35,JAWA TIMUR,3577,KOTA MADIUN,2023-08,JAGUNG PIPIL KERING,5231,RP/KG,2023
1653,99181653,35,JAWA TIMUR,3577,KOTA MADIUN,2023-08,KEDELAI,0,RP/KG,2023
1654,99241654,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-08,KEDELAI,0,RP/KG,2023
1654,99211654,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-08,GABAH KERING GILING,6813,RP/KG,2023
1654,99201654,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-08,BERAS PREMIUM,0,RP/KG,2023
1654,99191654,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-08,BERAS MEDIUM,10801,RP/KG,2023
1654,99221654,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-08,GABAH KERING PANEN,6156,RP/KG,2023
1654,99231654,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2023-08,JAGUNG PIPIL KERING,5156,RP/KG,2023
1655,99301655,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-08,KEDELAI,0,RP/KG,2023
1655,99251655,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-08,BERAS MEDIUM,10799,RP/KG,2023
1655,99261655,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-08,BERAS PREMIUM,11993,RP/KG,2023
1655,99271655,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-08,GABAH KERING GILING,7089,RP/KG,2023
1655,99281655,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-08,GABAH KERING PANEN,6203,RP/KG,2023
1655,99291655,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2023-08,JAGUNG PIPIL KERING,5100,RP/KG,2023
1656,99361656,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-08,KEDELAI,9475,RP/KG,2023
1656,99311656,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-08,BERAS MEDIUM,10500,RP/KG,2023
1656,99321656,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-08,BERAS PREMIUM,11250,RP/KG,2023
1656,99331656,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-08,GABAH KERING GILING,6896,RP/KG,2023
1656,99341656,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-08,GABAH KERING PANEN,6182,RP/KG,2023
1656,99351656,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2023-08,JAGUNG PIPIL KERING,4899,RP/KG,2023
1657,99411657,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-08,JAGUNG PIPIL KERING,5386,RP/KG,2023
1657,99371657,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-08,BERAS MEDIUM,10723,RP/KG,2023
1657,99381657,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-08,BERAS PREMIUM,11758,RP/KG,2023
1657,99391657,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-08,GABAH KERING GILING,7069,RP/KG,2023
1657,99401657,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-08,GABAH KERING PANEN,6358,RP/KG,2023
1657,99421657,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2023-08,KEDELAI,9000,RP/KG,2023
1658,99461658,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-08,GABAH KERING PANEN,6289,RP/KG,2023
1658,99431658,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-08,BERAS MEDIUM,10600,RP/KG,2023
1658,99441658,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-08,BERAS PREMIUM,11638,RP/KG,2023
1658,99451658,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-08,GABAH KERING GILING,6650,RP/KG,2023
1658,99471658,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-08,JAGUNG PIPIL KERING,5271,RP/KG,2023
1658,99481658,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2023-08,KEDELAI,8563,RP/KG,2023
1659,99491659,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-08,BERAS MEDIUM,10450,RP/KG,2023
1659,99501659,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-08,BERAS PREMIUM,11500,RP/KG,2023
1659,99511659,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-08,GABAH KERING GILING,7012,RP/KG,2023
1659,99521659,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-08,GABAH KERING PANEN,6109,RP/KG,2023
1659,99531659,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-08,JAGUNG PIPIL KERING,5432,RP/KG,2023
1659,99541659,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2023-08,KEDELAI,0,RP/KG,2023
1660,99551660,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-08,BERAS MEDIUM,10545,RP/KG,2023
1660,99561660,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-08,BERAS PREMIUM,12690,RP/KG,2023
1660,99571660,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-08,GABAH KERING GILING,6545,RP/KG,2023
1660,99581660,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-08,GABAH KERING PANEN,5500,RP/KG,2023
1660,99591660,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-08,JAGUNG PIPIL KERING,5930,RP/KG,2023
1660,99601660,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2023-08,KEDELAI,0,RP/KG,2023
1661,99611661,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-08,BERAS MEDIUM,9514,RP/KG,2023
1661,99621661,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-08,BERAS PREMIUM,10028,RP/KG,2023
1661,99631661,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-08,GABAH KERING GILING,6333,RP/KG,2023
1661,99641661,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-08,GABAH KERING PANEN,5814,RP/KG,2023
1661,99651661,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2023-08,JAGUNG PIPIL KERING,6016,RP/KG,2023
